ssz_0,ssz_1,ssz_2,ssz_3,ssz_4,ssz_5,ssz_6,ssz_7,ssz_8,Date
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-02-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-03-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-04-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-05-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-06-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-07-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-08-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-09-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-10-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-11-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-12-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-01-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-02-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-03-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-04-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-05-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-06-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-07-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-08-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-09-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-10-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-11-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-12-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-01-01
